Progress,Duration (in seconds),Finished,UserLanguage,HPVVaccine_CR,PID,consent_agree,timer_control_First Click,timer_control_Last Click,timer_control_Page Submit,timer_control_Click Count,timer_selforothers_First Click,timer_selforothers_Last Click,timer_selforothers_Page Submit,timer_selforothers_Click Count,timer_both_First Click,timer_both_Last Click,timer_both_Page Submit,timer_both_Click Count,intention_likelihood_1,infotrust_1,vaxtrust_safe_1,vaxtrust_effective_1,vaccine_benefit _1,vaccine_risk_1,vaccine_worried_1,HPV_sideeffect_1,HPV_healththreat_1,HPV_infectionthreat_1,subnorm_people_1,subnorm_expectation_1,subnorm_want_1,becontrol_uptome_1,becontrol_control_1,becontrol_confidence_1,attention_check_1,comprehension_1,decision_rationale,general_attitudes_1,general_attitudes_2,general_attitudes_3,general_attitudes_4,general_attitudes_5,general_attitudes_6,general_attitudes_7,general_attitudes_8,AC_Qs_1,AC_Qs_2,AC_Qs_3,AC_Qs_4,AC_Qs_5,AC_Qs_6,AC_Qs_7,AC_Qs_8,AC_Qs_9,AC_Qs_10,AC_Qs_11,AC_Qs_12,AC_Qs_13,AC_Qs_14,AC_Qs_15,AC_Qs_16,AC_Qs_17,AC_Qs_18,AC_Qs_19,AC_Qs_20,AC_Qs_21,AC_Qs_22,AC_Qs_23,AC_Qs_24,sex_history,sex_active,sex_partnernum,relationship_status,rela_exclusive,age,ethnicity,education,occupation,income,suggestions,study_content,honest_check,Clicked1,Condition,CTA,Time_Amount
100,22,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,1806,1,EN,2,,1,,,,,0.87,41.904,51.664,25,,,,,20,3,3,4,67,13,2,2,2,2,7,4,4,5,7,5,5,5,Because I have a lot of unprotected sex,5,3,4,3,4,3,4,4,7,7,8,8,6,8,4,6,6,6,5,6,7,6,7,6,7,8,7,6,8,8,6,7,1,1,4,2,2,21,1,2,4,2,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,255,1,EN,3,,1,,,,,0.611,49.408,50.248,15,,,,,90,4,4,5,98,39,3,2,2,4,4,4,5,7,6,1,5,6,I think that it is important for me to get the vaccine because it could lead to cancer,3,5,2,5,4,2,5,5,9,9,6,9,7,9,6,9,10,5,7,10,4,9,8,10,8,4,9,8,6,7,10,4,2,2,,1,,19,3,2,1,3,Thank you,The study is about HPV vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,88,1,EN,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,119,1,EN,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,9,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,584,1,EN,3,,1,,,,,1.738,32.608,46.453,4,,,,,4,4,4,4,4,51,1,3,3,3,1,1,1,7,7,7,5,5,I will not get the vaccine ,3,4,4,4,4,3,4,4,8,7,6,5,9,4,2,10,1,6,8,7,6,5,8,8,7,5,5,5,7,7,8,7,1,1,1,1,,24,1,2,2,2,,,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,594,1,EN,3,,1,,,,,,,,,0.779,42.718,62.285,27,0,2,2,1,1,53,1,3,3,5,1,1,1,7,1,1,5,7,I won't need if I ask my girl to get a STD check before doing the deed most of the time poeple now what they have and won't say anything so why not go to the doctor for labs first,6,3,3,3,3,3,2,2,9,6,8,8,9,10,10,8,8,10,10,10,1,10,10,10,10,1,10,10,9,10,10,1,2,2,,4,1,23,2,2,6,2,,Std prevention ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,410,1,EN,2,,1,0.354,36.43,48.267,9,,,,,,,,,50,4,4,3,10,10,1,3,4,1,1,1,1,1,7,1,5,7,I don't believe it is currently necessary for me to receive the vaccine because I am not in any intimate relationships,1,6,1,5,5,4,6,6,8,10,6,8,9,10,10,6,9,10,10,10,10,10,8,10,10,6,10,8,8,8,8,10,2,2,,1,,25,3,5,1,4,,HPV vaccine ,1,0,Control,Get vaccinated against HPV today.,30
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,8,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
6,18,0,EN,,6071f7cefcd050957af2f55f,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,15,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,16,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,619,1,EN,2,,1,,,,,,,,,0.926,59.013,61.101,17,70,4,3,4,50,49,2,3,3,3,2,3,2,1,4,3,5,5,"It just depends on if i go to the doctor, and can get my shots at the check up, My doctor would recommend the shot and would prescribe it ",3,6,5,4,5,4,4,4,7,8,9,8,9,9,8,8,9,9,8,9,8,8,8,10,8,8,8,8,9,10,9,10,1,1,5,2,1,20,2,3,1,3,It was intuitive ,Hpv and the wellbeing of the ones who qualify ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,396,1,EN,3,,1,,,,,22.887,52.857,54,13,,,,,50,6,5,6,100,1,1,3,5,1,7,6,7,7,4,4,5,5,i made this choice because i might or may not do it,4,6,1,4,6,1,6,4,6,10,9,8,5,10,10,6,8,8,7,6,6,9,9,8,10,8,6,9,6,7,8,10,2,2,,1,,20,2,1,2,1,,hpv and vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,740,1,EN,3,,1,,,,,,,,,59.695,355.367,356.071,14,65,4,4,4,75,45,2,3,2,3,4,4,4,6,5,3,5,5,The information that i read made a lot of since,3,4,3,4,3,3,4,4,8,7,7,6,9,8,9,6,7,8,10,7,5,9,5,9,8,4,8,10,10,2,5,6,1,1,2,1,,26,2,2,1,3,,Hpv vaccines and health in general,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,10,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,386,1,EN,2,,1,,,,,0.796,37.829,46.428,9,,,,,51,4,4,4,50,50,3,3,3,3,4,4,4,4,4,4,5,4,I don’t know a decent percentage ,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,5,7,,21,2,3,1,2,I think if you got hpv it’s too late but stay safe ,Hpv,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,20,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,678,1,EN,2,,1,,,,,9.518,134.175,157.901,6,,,,,50,5,6,5,77,90,5,4,4,5,6,5,6,6,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,10,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,316,1,EN,3,,1,1.375,13.634,31.201,8,,,,,,,,,84,5,4,5,80,72,4,4,4,4,5,6,5,5,6,5,5,5,Great day and I'll send some to Great you have a great day and I hope you have a great day and I hope you have a great day ,4,4,2,4,4,5,5,5,5,6,2,6,7,8,6,7,6,5,6,8,8,7,6,8,7,6,6,5,6,5,6,6,1,1,1,2,2,32,1,2,1,2,HD ,KD ,1,0,Control,Get vaccinated against HPV today.,30
100,385,1,EN,3,,1,,,,,,,,,5.617,51.118,65.6,10,24,2,2,2,18,31,2,2,2,2,4,5,4,2,2,2,5,2,I may or may not need it,2,2,3,3,4,3,3,4,4,5,5,4,5,4,2,7,5,2,6,2,5,4,2,4,6,7,2,4,5,2,4,5,2,2,,1,,25,1,4,4,2,,Sexual stuff,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,12,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,10,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,210,1,EN,2,,1,,,,,0.562,39.365,56.728,42,,,,,45,3,5,3,72,88,4,3,3,2,6,6,5,5,4,4,5,3,idkkksisjdxbddjdjdjxbxhxnnxnx,4,3,4,4,3,2,4,3,5,6,8,5,5,9,6,8,8,6,6,9,8,7,9,9,7,9,7,7,8,8,7,8,2,2,,1,,20,3,4,1,3,idkdjd,dhdndjdh,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,13,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,544,1,EN,3,,1,,,,,1.113,47.096,49.277,5,,,,,24,4,3,3,46,32,2,2,3,3,5,4,3,3,3,4,5,4,I don’t fully trust it,2,3,2,3,4,5,2,2,6,9,6,6,10,8,8,7,8,7,8,7,8,9,9,7,9,8,7,6,6,7,10,4,1,1,1,6,1,26,2,2,1,3,Nothing at this time ,It was kinda confusing ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,330,1,EN,3,,1,1.653,2.355,40.317,2,,,,,,,,,75,5,5,3,40,72,3,2,3,4,6,6,3,6,3,3,5,5,I like it alot. It’s cool to have it right now ,4,6,4,6,5,5,5,3,8,9,9,9,9,9,9,8,9,9,8,8,9,8,9,9,8,9,8,9,8,9,9,9,1,1,3,1,,22,1,2,2,5,,,1,0,Control,Get vaccinated against HPV today.,30
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,11,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,285,1,EN,3,,1,,,,,,,,,0.689,78.561,79.799,76,96,5,5,5,12,26,4,4,2,4,6,6,6,4,6,3,5,7,"Extremely likely, I want to stay protected against these things ",2,6,2,6,4,4,6,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,1,1,6,1,23,2,2,2,3,It’s okay ,It’s okay ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,497,1,EN,3,,1,,,,,1.889,58.726,63.384,15,,,,,8,4,1,2,3,60,4,4,3,4,1,1,1,7,7,2,5,6,"Why do i need it? I’m faithful and she’s faithful, we don’t have sex with others. Just have sex with one partnwr",6,4,4,3,3,4,2,3,5,5,4,5,1,4,1,7,2,4,1,6,10,2,6,2,4,8,1,1,5,7,8,9,1,1,1,6,1,23,1,4,4,2,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,277,1,EN,3,,1,29.234,29.234,31.051,1,,,,,,,,,64,4,4,3,38,63,4,4,4,3,4,3,4,5,4,4,5,4,The first time you have a chance at the top is the second one that I have a lot to do but I’m going back in a few days so if.,4,3,4,3,4,3,4,3,7,7,4,8,5,8,4,6,7,2,5,6,7,5,4,1,6,7,5,6,5,5,6,5,3,3,,1,,22,2,3,2,2,None ,Idk rlly,1,0,Control,Get vaccinated against HPV today.,30
100,383,1,EN,3,,1,,,,,2.967,43.575,52.051,6,,,,,7,2,3,4,41,40,1,4,4,2,4,3,5,1,7,2,5,5,I don’t think it is necessary for me to get a vaccine. I keep myself in good health and make good decisions.,3,5,3,5,2,5,6,3,7,6,5,8,8,6,5,7,8,6,10,8,6,5,5,8,8,8,6,6,9,8,6,7,2,2,,1,,18,6,1,6,4,None,HPV ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,1884,1,EN,3,,1,,,,,,,,,0.702,60.437,61.102,13,76,5,5,5,72,64,4,5,4,5,6,4,3,6,5,6,5,5,The only way I could see the ,3,3,4,5,5,5,4,5,8,7,7,9,8,7,9,9,9,8,9,8,7,7,6,6,8,8,8,9,8,7,7,6,1,1,2,2,1,25,1,4,1,3,The first time ,The first time ,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,188,1,EN,2,,1,0.519,27.877,30.74,5,,,,,,,,,27,4,4,4,44,62,2,3,3,3,4,3,3,3,3,4,5,3,Thag it is the one it is,3,3,4,4,3,3,3,3,5,7,6,5,5,6,6,6,6,8,7,7,6,6,5,7,6,7,6,5,6,6,5,5,2,2,,1,,20,1,3,1,2,Thats,It is ,1,0,Control,Get vaccinated against HPV today.,30
100,1367,1,EN,3,,1,,,,,2.203,81.689,82.53,12,,,,,65,4,4,4,65,45,2,3,2,4,4,4,4,5,5,3,5,5,I think that it might be something that i may need,3,4,2,4,3,3,4,4,8,8,7,6,9,9,9,6,8,9,10,8,5,9,7,10,7,5,8,10,10,2,4,4,1,1,2,1,,26,2,2,1,3,,How i feel abot vaccines ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,11,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,13,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,412,1,EN,3,,1,,,,,,,,,57.747,59.045,61.604,3,54,3,3,3,69,31,2,3,3,3,4,4,4,5,5,4,5,4,"If I have a chance to go to the doctors or something I will get it, but I don't know when my next doctor appointment is.",3,3,3,4,4,2,4,4,8,9,7,6,9,9,9,8,8,9,9,9,7,9,8,8,8,7,9,9,9,6,7,6,1,1,4,1,,21,5,2,6,3,n/a,HPV vaccine,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,310,1,EN,3,,1,,,,,0.669,45.827,46.781,5,,,,,45,4,3,3,43,62,3,3,3,3,4,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,279,1,EN,3,,1,2.406,31.196,34.365,19,,,,,,,,,52,3,4,4,45,62,3,3,3,3,4,3,5,5,6,4,5,5,Nothing in particular ,3,4,3,4,5,3,4,3,6,7,4,5,6,2,6,7,4,6,6,7,7,4,2,7,8,8,5,6,6,4,5,7,1,1,3,2,1,26,3,2,1,2,Nothing in particular ,Informative,1,0,Control,Get vaccinated against HPV today.,30
100,6,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,10,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,255,1,EN,3,,1,,,,,16.332,43.811,51.165,7,,,,,52,3,5,5,100,100,3,5,3,3,5,6,3,5,7,4,5,6,Lots of sexual intercourse,5,4,4,2,6,6,3,4,8,8,5,8,7,5,8,4,5,4,6,5,7,9,9,2,8,5,7,7,5,6,10,10,2,2,,1,,18,1,2,6,2,No thanks ,Interesting study to say the least ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,258,1,EN,3,,1,3.18,14.709,35.985,6,,,,,,,,,86,5,5,5,79,44,3,3,3,3,5,6,6,7,7,1,5,6,The description inspired me to call to action and be responsible for my health by getting the vaccine.,2,3,1,4,2,2,4,4,8,6,5,7,8,9,7,10,6,10,9,8,9,6,7,5,6,5,8,5,10,7,8,6,1,1,3,1,,26,2,2,1,3,,,1,0,Control,Get vaccinated against HPV today.,30
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,10,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,268,1,EN,3,,1,,,,,0.62,47.635,47.661,6,,,,,83,5,4,5,87,72,3,4,4,4,5,6,6,5,5,5,5,5,Because I’m kind of sexually active on the streets ,3,5,2,5,4,5,4,5,5,9,6,7,9,6,5,9,4,5,5,7,9,6,5,6,7,8,4,5,6,6,7,10,1,1,2,1,,24,1,5,1,4,None,Hpv ,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,273,1,EN,3,,1,,,,,,,,,1.149,52.375,65.694,7,80,6,6,6,87,9,1,1,1,5,7,7,7,5,7,1,5,6,"I think that, unless I have a very good reason not to, I will get the the vaccine.",2,6,1,5,4,1,4,5,5,8,8,7,9,8,9,8,10,8,9,10,5,7,8,9,6,9,6,7,10,8,8,8,1,1,2,2,1,21,1,2,6,3,,It is about HOV vaccines,1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,12,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,3,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,303,1,EN,3,,1,,,,,1.815,54.734,56.04,8,,,,,83,5,5,6,98,3,1,1,1,5,7,7,7,5,5,2,5,5,"I have made the decision to get the HPV vaccine in the next 3 months because I understand the importance of protecting myself from the virus. I know that getting vaccinated is the best way to reduce the risk of contracting HPV, and I am willing to make the commitment to do so. Furthermore, I am confident that I will be able to follow through on this decision, which is why I rate the likelihood of me getting the HPV vaccine in the next 3 months as 83%.",2,5,1,5,2,2,5,5,5,6,4,6,5,8,9,6,8,8,7,6,8,8,7,8,6,6,6,6,6,4,5,5,1,1,1,1,,26,1,5,1,3,Great survey thanks for the insight,Attitudes towards hpv and hpv vaccines,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,2,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,308,1,EN,3,,1,,,,,16.976,35.6,47.823,4,,,,,54,5,4,5,60,73,4,4,3,4,3,6,4,6,6,3,5,6,"I made this choice because personally with my opinion, and I feel like I am in the middle of the road of getting it or not getting it",4,5,2,4,4,4,5,4,9,7,8,5,5,4,10,7,10,4,6,2,1,6,6,9,4,7,5,8,10,2,9,4,1,1,4,1,,22,2,3,1,3,,Vaccine ,1,0,Self-Oriented,Protect yourself. Get vaccinated against HPV today.,45
100,332,1,EN,3,,1,,,,,1.432,54.708,56.082,5,,,,,84,6,5,5,90,88,5,5,5,4,6,6,7,7,6,6,5,6,everything was good for the people ,5,6,6,5,5,6,6,6,10,10,10,9,9,9,8,8,8,10,10,10,9,9,9,8,8,8,10,10,10,9,9,9,1,2,1,1,,25,2,2,1,3,nope,women sexual throat ,1,1,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,414,1,EN,3,,1,,,,,0.187,45.243,46.157,27,,,,,5,5,4,5,66,53,3,3,3,4,5,6,6,6,7,6,5,6,I’m not confident that I will need to as don’t have sexual activity,4,4,3,5,3,3,4,4,8,8,7,7,6,6,7,5,7,7,8,8,7,7,8,5,6,7,7,6,7,8,7,8,1,1,2,1,,26,1,2,7,2,You did good,About vaccination,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,461,1,EN,3,,1,9.662,30.58,34.945,6,,,,,,,,,75,3,2,3,67,63,3,3,3,4,7,1,5,7,7,3,5,7,I have autoimmune issues so getting a vaccine is always a little iffy for me and I tend to not got sick as is. Plus not active so at no risk for the time being ,6,4,5,3,3,3,3,1,7,6,5,10,1,4,8,8,5,6,1,8,10,5,8,1,2,10,4,9,6,10,7,9,1,1,2,1,,26,1,4,1,4,Na,Hpv vaccine,1,0,Control,Get vaccinated against HPV today.,30
100,611,1,EN,3,,1,,,,,,,,,71.976,71.976,74.576,1,36,2,4,2,69,27,3,3,3,2,3,2,5,3,2,4,5,3,"Well , my best response would be that I simply don't trust it . I honestly don't trust anything going into my body . I don't even take OTC pills or anything like that when prescribed . ",3,4,4,2,4,4,4,2,5,7,4,4,5,7,8,5,4,4,6,4,2,5,1,4,1,6,8,2,5,6,4,6,1,1,2,1,,22,2,2,4,2,"No , not really . ","It was decent , certain people would love it .",1,0,Both,Protect yourself and your partner. Get vaccinated against HPV today.,60
100,5,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,4,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,328,1,EN,3,,1,,,,,0.734,44.736,45.901,14,,,,,20,6,6,6,80,1,2,4,1,2,1,1,4,7,1,7,5,7,I am not too worried about getting the vaccine right now. I have other responsibilities and don’t think it is crucial to my life,4,6,1,6,6,1,6,6,5,8,9,1,6,6,6,5,8,6,5,2,2,8,4,8,10,1,10,7,8,1,1,1,1,2,1,1,,21,1,2,2,3,,,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
100,7,1,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
100,283,1,EN,2,,1,,,,,0.761,46.776,46.832,17,,,,,73,6,5,5,77,56,3,2,3,2,7,6,6,2,6,3,5,6,I think it’s important for me to get the vaccine so I will probably get it. I need to more research on it to make sure its safe,2,6,2,5,2,2,6,6,8,10,10,7,10,8,8,9,7,9,9,10,7,8,9,7,7,8,7,7,9,9,9,7,1,1,1,2,1,22,1,3,1,3,No,Vaccines,1,0,Other-Oriented,Protect your partner. Get vaccinated against HPV today.,45
